,user_id,gender,age,occupation,zip,movie_id,rating,timestamp,title,genres,for_testing
205923,4411,M,18,4,92122,2470,5,970367232,Crocodile Dundee (1986),Adventure|Comedy,False
135519,5142,M,25,1,92101,1198,5,962043181,Raiders of the Lost Ark (1981),Action|Adventure,False
94906,3121,M,25,2,32118,3256,3,969332919,Patriot Games (1992),Action|Thriller,False
549684,5677,M,25,1,13210,1234,5,961084710,"Sting, The (1973)",Comedy|Crime,False
872631,2962,M,35,3,94109,1975,2,978980752,Friday the 13th Part 2 (1981),Horror,False
266886,5677,M,25,1,13210,1704,4,958927790,Good Will Hunting (1997),Drama,False
263252,955,F,50,7,94941,1127,4,975132581,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
579182,48,M,25,4,92107,10,4,978013024,GoldenEye (1995),Action|Adventure|Thriller,False
130104,3605,M,18,12,60640,1196,5,966613017,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
288753,5294,M,25,2,60626,1653,4,961040483,Gattaca (1997),Drama|Sci-Fi|Thriller,False
783043,3592,F,56,2,99701,3152,5,966645078,"Last Picture Show, The (1971)",Drama,False
294851,3892,M,25,20,91505,1513,4,965797341,Romy and Michele's High School Reunion (1997),Comedy,False
788504,3518,F,18,7,11215,3686,4,970240853,Flatliners (1990),Thriller,False
880629,3942,M,18,4,49855,2827,3,966548741,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,False
554450,5678,M,35,17,98103,2046,4,958627170,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,False
581767,343,F,35,3,55127,1479,4,1035162776,"Saint, The (1997)",Action|Romance|Thriller,False
673529,5364,F,25,3,55408,291,2,960583624,Poison Ivy II (1995),Thriller,False
714967,1943,M,18,4,91501,185,3,975737429,"Net, The (1995)",Sci-Fi|Thriller,False
26264,1094,F,18,0,92626,527,5,974928343,Schindler's List (1993),Drama|War,False
625546,6016,M,45,1,37209,2369,4,956785763,Desperately Seeking Susan (1985),Comedy|Romance,False
843859,5234,F,25,0,60657,1172,4,961604081,Cinema Paradiso (1988),Comedy|Drama|Romance,False
540954,5627,M,25,0,07040,1080,4,959047481,Monty Python's Life of Brian (1979),Comedy,False
665403,3365,M,50,17,23059,1876,5,967662696,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
580414,1939,F,35,2,94930,3494,4,974692415,True Grit (1969),Adventure|Western,False
695638,709,M,18,0,92647,842,3,975540673,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,False
633440,817,M,18,4,41076,198,5,975389501,Strange Days (1995),Action|Crime|Sci-Fi,False
224612,1778,M,18,4,94704,1240,3,974781082,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
689815,4932,M,25,7,63303,1258,4,962652459,"Shining, The (1980)",Horror,False
779023,3999,M,35,17,30701,2266,3,965576692,"Butcher's Wife, The (1991)",Comedy|Romance,False
643675,1757,M,25,4,75206,610,5,974703792,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
314348,4786,M,45,6,22630,1747,3,963001392,Wag the Dog (1997),Comedy|Drama,False
159156,1860,M,56,16,94591,349,3,978327324,Clear and Present Danger (1994),Action|Adventure|Thriller,False
832256,5428,F,25,6,28412,1895,3,960083355,Can't Hardly Wait (1998),Comedy|Drama|Romance,False
659110,3045,M,45,1,90631,1344,4,970189615,Cape Fear (1962),Film-Noir|Thriller,False
45092,639,M,45,17,85202,1962,4,984290888,Driving Miss Daisy (1989),Drama,False
583700,3768,M,25,4,86314,3745,2,1000105367,Titan A.E. (2000),Adventure|Animation|Sci-Fi,False
928071,5107,F,45,0,08081,2357,4,962337885,Central Station (Central do Brasil) (1998),Drama,False
784629,5172,F,35,11,05602,455,1,962722972,Free Willy (1993),Adventure|Children's|Drama,False
826200,5643,F,35,1,84108,3230,2,963720354,"Odessa File, The (1974)",Thriller,False
887187,343,F,35,3,55127,580,5,1005495587,Princess Caraboo (1994),Drama,False
640643,1820,M,25,20,50265,3300,3,974697453,Pitch Black (2000),Action|Sci-Fi,False
993260,390,M,25,4,55405,1341,4,976304586,Burnt Offerings (1976),Horror,False
88417,2172,M,18,20,60641,1259,3,1014438730,Stand by Me (1986),Adventure|Comedy|Drama,False
51278,5556,M,45,6,92103,1029,4,959443477,Dumbo (1941),Animation|Children's|Musical,False
525996,5566,M,35,7,20901,3175,3,959351062,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
629383,5034,F,25,15,62901,1779,3,975371333,Sphere (1998),Adventure|Sci-Fi|Thriller,False
428300,1861,M,50,16,92129,3363,5,974698277,American Graffiti (1973),Comedy|Drama,False
613807,3526,M,35,2,62263-3004,2961,3,967618526,"Story of Us, The (1999)",Comedy|Drama,False
589806,5511,M,45,1,92407,2243,5,959787993,Broadcast News (1987),Comedy|Drama|Romance,False
651930,2529,F,35,9,95903,2985,4,974055465,Robocop (1987),Action|Crime|Sci-Fi,False
145468,3436,M,35,0,98503,2396,3,967328058,Shakespeare in Love (1998),Comedy|Romance,False
977760,721,F,35,9,97520,2475,4,976465304,52 Pick-Up (1986),Action|Mystery|Thriller,False
988045,4058,M,25,6,73118,2902,1,965494693,Psycho II (1983),Horror|Thriller,False
189673,4961,M,25,7,46220,1079,4,962634043,"Fish Called Wanda, A (1988)",Comedy,False
17933,3816,F,25,3,90020,2791,4,965952636,Airplane! (1980),Comedy,False
615826,3509,M,18,4,02115,2605,3,967478381,Entrapment (1999),Crime|Thriller,False
773258,3201,M,45,7,35216,2313,4,968625643,"Elephant Man, The (1980)",Drama,False
596200,5306,F,25,17,92121,160,2,961014663,Congo (1995),Action|Adventure|Mystery|Sci-Fi,False
752524,5269,M,18,0,37211,2973,4,961168232,Crimes and Misdemeanors (1989),Comedy,False
822054,48,M,25,4,92107,1017,3,978066793,Swiss Family Robinson (1960),Adventure|Children's,False
455252,4995,M,50,20,55419,750,3,962596764,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
364672,3693,M,25,15,94062,1120,3,966358885,"People vs. Larry Flynt, The (1996)",Drama,False
425645,3629,F,50,7,10022,1254,4,966537644,"Treasure of the Sierra Madre, The (1948)",Adventure,False
680897,1472,M,25,7,90248,2020,5,974753649,Dangerous Liaisons (1988),Drama|Romance,False
50297,3556,M,25,17,03038,1028,4,966806126,Mary Poppins (1964),Children's|Comedy|Musical,False
475457,1004,M,25,3,95136,915,3,975048963,Sabrina (1954),Comedy|Romance,False
373823,1237,M,18,4,32720,253,5,974833089,Interview with the Vampire (1994),Drama|Horror,False
879045,533,M,25,12,27514,3477,3,976209305,Empire Records (1995),Comedy|Drama,False
201482,3996,M,18,14,32825,733,5,965584099,"Rock, The (1996)",Action|Adventure|Thriller,False
106376,2761,M,35,6,80917,1945,5,973146699,On the Waterfront (1954),Crime|Drama,False
899729,4271,M,35,7,83405,519,1,965307193,Robocop 3 (1993),Sci-Fi|Thriller,False
213550,3576,M,50,7,68046,2951,3,966718733,"Fistful of Dollars, A (1964)",Action|Western,False
506112,5015,M,35,6,92672,1129,2,962585268,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
846188,3569,F,18,2,48823,3706,4,969667060,Angel Heart (1987),Film-Noir|Mystery|Thriller,False
709858,777,M,18,19,87543,2134,3,975957439,Weird Science (1985),Comedy,False
795902,2544,M,45,1,52001,930,4,974049437,Notorious (1946),Film-Noir|Romance|Thriller,False
648462,1974,M,35,17,12159,2613,3,974685684,Night of the Comet (1984),Action|Horror|Sci-Fi,False
853478,5663,F,35,20,75093,3157,3,958768621,Stuart Little (1999),Children's|Comedy,False
26686,2156,M,18,19,55912,527,5,974628786,Schindler's List (1993),Drama|War,False
330737,1530,M,25,4,53711,597,3,991854865,Pretty Woman (1990),Comedy|Romance,False
165249,1484,M,25,12,07054,3418,4,997906447,Thelma & Louise (1991),Action|Drama,False
58693,4481,M,25,18,26104,608,2,965022793,Fargo (1996),Crime|Drama|Thriller,False
846332,5096,M,25,11,75206,3706,3,962380089,Angel Heart (1987),Film-Noir|Mystery|Thriller,False
591139,4305,F,45,17,27616,1982,4,965263646,Halloween (1978),Horror,False
164735,5268,F,25,2,68502,1527,5,961170162,"Fifth Element, The (1997)",Action|Sci-Fi,False
362770,4322,F,50,6,75605,2712,1,965250609,Eyes Wide Shut (1999),Drama,False
577388,4026,M,25,7,68164,1262,4,965518248,"Great Escape, The (1963)",Adventure|War,False
414632,3934,M,25,0,44512,3623,2,965702805,Mission: Impossible 2 (2000),Action|Thriller,False
167609,5289,M,45,2,94102,3095,4,961085776,"Grapes of Wrath, The (1940)",Drama,False
543765,3736,M,35,1,44242,2393,5,966189467,Star Trek: Insurrection (1998),Action|Sci-Fi,False
896399,5645,M,25,2,87123,193,5,959229309,Showgirls (1995),Drama,False
556398,5657,M,50,14,92026,2706,4,1041646552,American Pie (1999),Comedy,False
494611,4212,M,56,18,56716,3066,3,965319360,Tora! Tora! Tora! (1970),War,False
87638,5575,M,35,7,19808,368,4,959292331,Maverick (1994),Action|Comedy|Western,False
377853,2634,M,56,1,15701,2023,4,976893301,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
876047,2907,F,35,5,12345,2531,2,971842462,Battle for the Planet of the Apes (1973),Action|Sci-Fi,False
229258,1755,F,18,4,77005,39,2,974703741,Clueless (1995),Comedy|Romance,False
687699,5054,M,35,2,20818,1321,2,964470818,"American Werewolf in London, An (1981)",Horror,False
344617,388,F,25,0,10021,2100,3,976300967,Splash (1984),Comedy|Fantasy|Romance,False
805780,2641,M,25,6,19428,3949,5,977109146,Requiem for a Dream (2000),Drama,False
214522,2302,M,50,12,48104,1214,5,974494612,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
528196,5138,M,25,17,35205,2011,2,962061832,Back to the Future Part II (1989),Comedy|Sci-Fi,False
940778,1943,M,18,4,91501,1681,1,975738054,Mortal Kombat: Annihilation (1997),Action|Adventure,False
579977,5520,M,45,1,18901,10,4,960598236,GoldenEye (1995),Action|Adventure|Thriller,False
500953,4140,M,25,0,32112,3087,3,965351104,Scrooged (1988),Comedy,False
352980,3182,M,25,12,12866,1221,5,968769861,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
172769,3018,M,35,0,45242,2006,4,970522188,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
676196,5837,M,25,7,60607,1562,3,958145863,Batman & Robin (1997),Action|Adventure|Crime,False
549385,4114,M,35,14,48187,1234,5,965364843,"Sting, The (1973)",Comedy|Crime,False
741572,5759,F,25,1,08904,196,1,959558735,Species (1995),Horror|Sci-Fi,False
156421,3540,M,18,17,57106,1090,5,973469232,Platoon (1986),Drama|War,False
950550,1109,M,18,10,45904,2026,2,974919966,Disturbing Behavior (1998),Horror|Thriller,False
715117,3650,M,25,0,60611,185,3,966460612,"Net, The (1995)",Sci-Fi|Thriller,False
111637,5353,M,25,6,77030,1225,3,960616491,Amadeus (1984),Drama,False
797506,2069,M,56,15,79068,3683,5,974658640,Blood Simple (1984),Drama|Film-Noir,False
969515,1449,M,35,20,17112,1998,1,976909856,Exorcist II: The Heretic (1977),Horror,False
43912,934,F,35,7,97401,1961,5,975183481,Rain Man (1988),Drama,False
778116,1125,F,18,4,53715,3063,4,974924727,Poison Ivy (1992),Thriller,False
606439,5424,F,35,2,80012,2841,4,968471701,Stir of Echoes (1999),Thriller,False
467707,5367,M,18,4,55344,1294,4,960502720,M*A*S*H (1970),Comedy|War,False
461289,5011,M,18,4,64154,2161,4,962585746,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
736412,2878,F,50,20,88005,674,1,972844338,Barbarella (1968),Adventure|Sci-Fi,False
533694,4104,M,18,16,42141,541,3,965415905,Blade Runner (1982),Film-Noir|Sci-Fi,False
805649,1164,F,25,19,90020,3949,4,977274134,Requiem for a Dream (2000),Drama,False
806700,4661,M,45,15,85255,2208,4,963867401,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,False
50126,2565,M,35,5,34786,1028,4,973970358,Mary Poppins (1964),Children's|Comedy|Musical,False
979104,4169,M,50,0,66048,613,4,975805291,Jane Eyre (1996),Drama|Romance,False
338562,2756,M,18,4,97331,1947,4,985994456,West Side Story (1961),Musical|Romance,False
198685,1584,M,25,19,45701,1261,4,977379326,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
704602,2172,M,18,20,60641,1219,3,974610236,Psycho (1960),Horror|Thriller,False
893925,3539,F,25,4,77006,148,3,966932408,"Awfully Big Adventure, An (1995)",Drama,False
133664,615,M,50,17,32951,1198,5,975805801,Raiders of the Lost Ark (1981),Action|Adventure,False
582026,3349,F,18,4,92054,1479,5,967750697,"Saint, The (1997)",Action|Romance|Thriller,False
313309,3626,M,25,17,75075,497,4,966593951,Much Ado About Nothing (1993),Comedy|Romance,False
531994,5359,M,18,16,27705,1073,2,975946544,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
218922,3162,M,25,1,08854-3115,2366,2,968858667,King Kong (1933),Action|Adventure|Horror,False
327052,5109,F,45,6,19802,1030,4,962333932,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,False
602124,4403,M,25,15,90066,2763,3,965157784,"Thomas Crown Affair, The (1999)",Action|Thriller,False
388119,5826,M,18,4,60201,2541,4,957897775,Cruel Intentions (1999),Drama,False
736942,2946,M,35,16,92630,2808,2,975830276,Universal Soldier (1992),Action|Sci-Fi,False
26350,1293,M,25,5,60074,527,5,974788915,Schindler's List (1993),Drama|War,False
406872,4820,M,50,11,04210,3751,3,962919970,Chicken Run (2000),Animation|Children's|Comedy,False
107662,1105,M,35,6,48105,2858,5,976046409,American Beauty (1999),Comedy|Drama,False
25255,4732,M,25,14,24450,1270,4,963332114,Back to the Future (1985),Comedy|Sci-Fi,False
662181,570,M,25,4,33314,2089,3,976000057,"Rescuers Down Under, The (1990)",Animation|Children's,False
824953,1746,M,25,4,33157,2926,5,974854357,Hairspray (1988),Comedy|Drama,False
19969,4140,M,25,0,32112,3105,3,965354255,Awakenings (1990),Drama,False
900060,482,M,25,14,55305,1051,4,976219003,Trees Lounge (1996),Drama,False
845243,4887,M,18,2,19072,2155,3,962740224,"Slums of Beverly Hills, The (1998)",Comedy,False
662457,4007,M,35,12,88005,2807,1,965548030,Universal Soldier: The Return (1999),Action|Sci-Fi,False
251808,4832,M,25,14,17857,50,5,962899262,"Usual Suspects, The (1995)",Crime|Thriller,False
715511,4478,M,1,12,02138,2163,1,991838829,Attack of the Killer Tomatoes! (1980),Comedy|Horror,False
406841,4663,M,25,4,92037,3751,4,963861406,Chicken Run (2000),Animation|Children's|Comedy,False
534697,1879,M,25,4,29732,543,2,974694208,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,False
582045,3529,F,45,1,97361,1479,3,966898958,"Saint, The (1997)",Action|Romance|Thriller,False
270145,3582,F,35,0,52405,2723,3,966699165,Mystery Men (1999),Action|Adventure|Comedy,False
871677,1117,M,18,14,10017,1970,1,975429471,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,False
636250,1451,M,35,20,90012,3576,4,1028153729,"Hidden, The (1987)",Action|Horror|Sci-Fi,False
172749,2909,M,25,7,43228,2006,4,971884017,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
819113,3345,M,25,7,18655,1272,4,967776056,Patton (1970),Drama|War,False
681840,716,M,18,4,98188,3698,4,975894565,"Running Man, The (1987)",Action|Adventure|Sci-Fi,False
148769,1113,M,18,4,97215,3809,4,974916091,What About Bob? (1991),Comedy,False
69755,4387,F,18,4,63109,2916,3,965169728,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
675996,3792,M,25,6,68108,1562,3,992020107,Batman & Robin (1997),Action|Adventure|Crime,False
458626,5432,M,56,13,01742,2300,5,960055940,"Producers, The (1968)",Comedy|Musical,False
372848,242,F,18,4,53706,3173,2,977268771,Any Given Sunday (1999),Drama,False
980724,1425,M,1,10,08872,3181,5,976931572,Titus (1999),Drama,False
954711,3201,M,45,7,35216,3766,3,972669864,Missing in Action (1984),Action|War,False
651848,2097,M,18,5,48504,2985,3,974735719,Robocop (1987),Action|Crime|Sci-Fi,False
12993,1266,M,25,4,18104,595,5,974819333,Beauty and the Beast (1991),Animation|Children's|Musical,False
548865,957,M,35,1,29706,1234,5,977201868,"Sting, The (1973)",Comedy|Crime,False
6487,1552,M,45,20,10021,1197,3,974874726,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
627377,2155,F,1,10,50246,3932,3,974618965,"Invisible Man, The (1933)",Horror|Sci-Fi,False
21968,1450,M,18,4,94704,2321,4,974768632,Pleasantville (1998),Comedy,False
697099,1117,M,18,14,10017,3208,2,975694130,Loaded Weapon 1 (1993),Action|Comedy,False
63948,3280,M,25,7,33486,648,3,968169716,Mission: Impossible (1996),Action|Adventure|Mystery,False
920698,2219,M,25,6,60060,3841,3,974602191,Air America (1990),Action|Comedy,False
179928,5795,M,25,1,92688,356,4,958147699,Forrest Gump (1994),Comedy|Romance|War,False
729111,198,M,25,12,55108,2478,5,977094540,Three Amigos! (1986),Comedy|Western,False
691657,1422,M,35,17,55934,2064,3,975692479,Roger & Me (1989),Comedy|Documentary,False
65158,3292,F,50,6,79410,2268,3,968096826,"Few Good Men, A (1992)",Crime|Drama,False
244536,3450,M,25,5,78251,1617,4,967245552,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
595371,1702,M,18,10,97303,2719,4,974876069,"Haunting, The (1999)",Horror|Thriller,False
734960,4186,M,25,7,33308,2642,1,965327942,Superman III (1983),Action|Adventure|Sci-Fi,False
667453,22,M,18,15,53706,1882,1,978155040,Godzilla (1998),Action|Sci-Fi,False
135708,5593,M,50,16,90210,1198,5,959228027,Raiders of the Lost Ark (1981),Action|Adventure,False
98008,4489,M,18,4,78613,110,5,971397648,Braveheart (1995),Action|Drama|War,False
487786,2195,M,1,10,60148,3704,4,974766475,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,False
93699,2120,M,1,0,02780,3255,3,976242221,"League of Their Own, A (1992)",Comedy|Drama,False
970677,3067,F,25,0,02148,809,3,970002410,Fled (1996),Action|Adventure,False
86264,302,M,18,4,04901,902,4,976508345,Breakfast at Tiffany's (1961),Drama|Romance,False
711295,5536,M,25,16,67204,1347,2,959991213,"Nightmare on Elm Street, A (1984)",Horror,False
68347,204,M,25,7,92123,2916,4,978048885,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
414743,4390,M,25,0,11201,3623,4,965162417,Mission: Impossible 2 (2000),Action|Thriller,False
635906,2528,M,56,0,37922,2912,2,976805018,"Limey, The (1999)",Action|Crime|Drama,False
156672,4736,M,18,20,91505,1090,4,963297660,Platoon (1986),Drama|War,False
454775,2854,F,18,4,64151,750,5,972529067,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
786133,2629,M,25,11,15237,2875,3,973625270,Sommersby (1993),Drama|Mystery|Romance,False
657294,5367,M,18,4,55344,2141,1,960501264,"American Tail, An (1986)",Animation|Children's|Comedy,False
748230,1899,F,45,6,02135,951,4,974695270,His Girl Friday (1940),Comedy,False
351427,1609,F,35,9,06830,474,3,974746434,In the Line of Fire (1993),Action|Thriller,False
564165,5916,M,50,20,48230,3101,3,957461197,Fatal Attraction (1987),Thriller,False
858989,1632,M,25,16,94120,3758,1,974719992,Communion (1989),Drama|Sci-Fi|Thriller,False
906111,429,M,18,0,54901,3328,4,976257729,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,False
915134,591,M,25,0,76201,848,4,975911822,"Spitfire Grill, The (1996)",Drama,False
951512,4318,M,25,5,02891,742,4,965380713,Thinner (1996),Horror|Thriller,False
618544,1329,M,18,14,60194,1092,2,978556190,Basic Instinct (1992),Mystery|Thriller,False
40742,1794,M,25,11,20878,150,4,974704760,Apollo 13 (1995),Drama,False
724733,3182,M,25,12,12866,1991,2,968779357,Child's Play (1988),Horror,False
327371,5361,F,50,16,92026,1688,5,960526373,Anastasia (1997),Animation|Children's|Musical,False
5785,5627,M,25,0,07040,2355,4,959040195,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
326654,4277,M,35,16,98133,3717,4,1004428661,Gone in 60 Seconds (2000),Action|Crime,False
304759,4562,M,35,10,94133,2395,4,967429585,Rushmore (1998),Comedy,False
564832,1701,F,25,4,97233,764,4,1009698671,Heavy (1995),Drama|Romance,False
512058,3279,M,45,15,92880,1200,2,968175971,Aliens (1986),Action|Sci-Fi|Thriller|War,False
764102,2378,M,25,3,75150,2053,1,974331398,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,False
